collection,url,description,color,sku,price,qty_info,dimensions,params
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Carrara,CAT6301MD,$4.63,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Carrara,CAT6001MD,$4.37,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Carrara,CAT6301PD,$4.74,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Carrara,CAT6001PD,$4.48,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Dolomite,DOM6301M,$4.63,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Dolomite,DOM6001M,$4.37,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Dolomite,DOM6301P,$4.74,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Dolomite,DOM6001P,$4.48,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Statuario,CAT6301ME,$4.63,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Statuario,CAT6001ME,$4.37,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Statuario,CAT6301PE,$4.74,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneplus,https://www.centura.ca/en/products/tile/porcelain/stoneplus/,Marbles are building materials that have gone through the ages thanks to their great versatility. They have been integrated in many settings from the most grandiose to the most modest. Stoneplus porcelain ceramic tiles pay tribute to three of the most famous Italian marbles. Its large sizes help create classic or contemporary spaces in tune with current decoration trends.,Statuario,CAT6001PE,$4.48,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Nuance:V2 Slight, PEI:3, Frost resistance"
Stoneside,https://www.centura.ca/en/products/tile/porcelain/stoneside/,"With their lightly speckled stone finishes and classic colours, Stoneside tiles will provide an interesting foundation for many classic or contemporary designs. Zenitude guaranteed….",Anthracite,K946369,$3.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:929 - Charcoal gray"
Stoneside,https://www.centura.ca/en/products/tile/porcelain/stoneside/,"With their lightly speckled stone finishes and classic colours, Stoneside tiles will provide an interesting foundation for many classic or contemporary designs. Zenitude guaranteed….",Grey,K946368,$3.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Stoneside,https://www.centura.ca/en/products/tile/porcelain/stoneside/,"With their lightly speckled stone finishes and classic colours, Stoneside tiles will provide an interesting foundation for many classic or contemporary designs. Zenitude guaranteed….",Taupe,K946370,$3.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Beige,STBE1224,$6.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Iron,STIR1224,$6.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Iron,STIRMO22,$28.93,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:927 - Light Pewter"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Moro,STMO1224,$6.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Moro,STMOMO1224,$18.55,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:915 - Light Smoke"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Silver,STSI1224,$6.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Silver,STSIMO1224,$18.55,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Silver,STSIMO22,$28.93,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9.5mm, Nuance:V2 Slight, R rating:R9, Frost resistance, Suggested grout:939 - Mist908 - Dove Gray"
Strand,https://www.centura.ca/en/products/tile/porcelain/strand/,Sandstone as a building material has been used often in architecture. Strand’s linear structure has its origin in this stone. The tiles and mosaics in this collection make create refined contemporary decors that play with light.,Silver,STSIP1224,$9.60,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V2 Slight, Frost resistance, Suggested grout:939 - Mist"
